D4,B4,9
B4,A4,-2
A4,G#4,-1
G#4,A4,1
A4,B4,2
B4,F4,-6
F4,D4,-3
D4,C#4,-1
C#4,D4,1
D4,G#3,-6
G#3,F#3,-2
F#3,G#3,2
G#3,D4,6
D4,C#4,-1
C#4,D4,1
D4,F4,3
F4,D4,-3
D4,C#4,-1
C#4,E4,3
E4,D4,-2
D4,C#4,-1
C#4,E4,3
E4,B3,-5
B3,A#3,-1
A#3,B3,1
B3,C#4,2
C#4,G3,-6
G3,F#3,-1
F#3,E3,-2
E3,D3,-2
D3,F#3,4
F#3,B3,5
B3,A3,-2
A3,G3,-2
G3,F#3,-1
F#3,G3,1
G3,E3,-3
E3,D3,-2
D3,C#3,-1
C#3,D3,1
D3,E3,2
E3,A#2,-6
A#2,C#3,3
C#3,F#3,5
F#3,E3,-2
E3,D3,-2
D3,C#3,-1
C#3,D3,1
D3,B2,-3
B2,A2,-2
A2,G#2,-1
G#2,A2,1
A2,B2,2
B2,F2,-6
F2,B2,6
B2,D3,3
D3,F2,-9
F2,B2,6
B2,D3,3
D3,B3,9
B3,C#4,2
C#4,D4,1
D4,C#4,-1
C#4,A#3,-3
A#3,B3,1
B3,F#2,-5
F#2,B2,5
B2,D3,3
D3,F#2,-8
F#2,B2,5
B2,D3,3
D3,B3,9
B3,C#4,2
C#4,D4,1
D4,C#4,-1
C#4,A#3,-3
A#3,B3,1
B3,G2,-4
G2,B2,4
B2,E3,5
E3,B3,7
B3,C#4,2
C#4,D4,1
D4,C#4,-1
C#4,A#3,-3
A#3,B3,1
B3,F4,6
F4,A#3,-7
A#3,B3,1
B3,F#4,7
F#4,C#4,-5
C#4,D4,1
D4,B4,9
B4,A4,-2
A4,G4,-2
G4,F#4,-1
F#4,E4,-2
E4,D4,-2
D4,C4,-2
C4,E4,4
E4,B3,-5
B3,A#3,-1
A#3,G3,-3
G3,F#3,-1
F#3,E3,-2
E3,D3,-2
D3,C#3,-1
C#3,D3,1
D3,F#3,4
F#3,B3,5
B3,F#3,-5
F#3,B3,5
B3,A#3,-1
A#3,B3,1
B3,F#3,-5
F#3,E3,-2
E3,D3,-2
D3,F#3,4
F#3,C#3,-5
C#3,D3,1
D3,B2,-3
B2,D3,3
D3,F#3,4
F#3,B3,5
B3,F#3,-5
F#3,D3,-4
D3,B3,9
B3,F#3,-5
F#3,D3,-4
D3,F#3,4
F#3,C#3,-5
C#3,D3,1
D3,B2,-3
B2,D3,3
D3,F#3,4
F#3,A3,3
A3,G#3,-1
G#3,A3,1
A3,E3,-5
E3,D3,-2
D3,C#3,-1
C#3,E3,3
E3,B2,-5
B2,C#3,2
C#3,A2,-4
A2,C#3,4
C#3,E3,3
E3,A3,5
A3,E3,-5
E3,C#3,-3
C#3,G3,6
G3,E3,-3
E3,C#3,-3
C#3,E3,3
E3,B2,-5
B2,C#3,2
C#3,A2,-4
A2,C#3,4
C#3,E3,3
E3,F#3,2
F#3,G3,1
G3,F#3,-1
F#3,A3,3
A3,G3,-2
G3,F#3,-1
F#3,A3,3
A3,E3,-5
E3,F#3,2
F#3,D3,-4
D3,E3,2
E3,F#3,2
F#3,A3,3
A3,B3,2
B3,C4,1
C4,A3,-3
A3,G3,-2
G3,F#3,-1
F#3,A3,3
A3,E3,-5
E3,F#3,2
F#3,D3,-4
D3,F#3,4
F#3,A3,3
A3,B3,2
B3,C4,1
C4,B3,-1
B3,G3,-4
G3,A3,2
A3,B3,2
B3,D4,3
D4,A3,-5
A3,B3,2
B3,G4,8
G4,D4,-5
D4,B3,-3
B3,D4,3
D4,A3,-5
A3,B3,2
B3,G3,-4
G3,A3,2
A3,B3,2
B3,D4,3
D4,A3,-5
A3,B3,2
B3,G4,8
G4,D4,-5
D4,B3,-3
B3,G3,-4
G3,D3,-5
D3,G2,-7
G2,G2,0
G2,G2,0
G2,B2,4
B2,G2,-4
G2,D3,7
D3,G2,-7
G2,G3,0
G3,G2,0
G2,G2,0
G2,G2,0
G2,B2,4
B2,G2,-4
G2,D3,7
D3,G2,-7
G2,G3,0
G3,E3,-3
E3,G2,-9
G2,C3,5
C3,E3,4
E3,F#3,2
F#3,G3,1
G3,D3,-5
D3,G2,-7
G2,B2,4
B2,D3,3
D3,F#3,4
F#3,G3,1
G3,E3,-3
E3,G2,-9
G2,C3,5
C3,E3,4
E3,F#3,2
F#3,G3,1
G3,D3,-5
D3,G2,-7
G2,B2,4
B2,D3,3
D3,F#3,4
F#3,G3,1
G3,C3,-7
C3,A2,-3
A2,B2,2
B2,C3,1
C3,A2,-3
A2,G2,-2
G2,F#2,-1
F#2,A2,3
A2,B2,2
B2,C3,1
C3,A2,-3
A2,F#2,-3
F#2,D2,-4
D2,F#2,4
F#2,A2,3
A2,C3,3
C3,D3,2
D3,F#3,4
F#3,A3,3
A3,D4,5
D4,A3,-5
A3,F#3,-3
F#3,D3,-4
D3,C3,-2
C3,B2,-1
B2,G2,-4
G2,A2,2
A2,B2,2
B2,D3,3
D3,A2,-5
A2,B2,2
B2,G2,-4
G2,A2,2
A2,B2,2
B2,G3,8
G3,A2,-10
A2,B2,2
B2,G2,-4
G2,A2,2
A2,B2,2
B2,D3,3
D3,A2,-5
A2,B2,2
B2,G2,-4
G2,A2,2
A2,B2,2
B2,G3,8
G3,E3,-3
E3,C#3,-3
C#3,A2,-4
A2,B2,2
B2,C#3,2
C#3,E3,3
E3,F#3,2
F#3,G3,1
G3,E3,-3
E3,D3,-2
D3,C#3,-1
C#3,E3,3
E3,B2,-5
B2,C#3,2
C#3,A2,-4
A2,B2,2
B2,C#3,2
C#3,E3,3
E3,F#3,2
F#3,G3,1
G3,A3,2
A3,B3,2
B3,C#4,2
C#4,D4,1
D4,E4,2
E4,F#3,-10
F#3,D3,-4
D3,E3,2
E3,F#3,2
F#3,A3,3
A3,E3,-5
E3,F#3,2
F#3,D3,-4
D3,E3,2
E3,F#3,2
F#3,D4,8
D4,E3,-10
E3,F#3,2
F#3,D3,-4
D3,E3,2
E3,F#3,2
F#3,A3,3
A3,E3,-5
E3,F#3,2
F#3,D3,-4
D3,E3,2
E3,F#3,2
F#3,D4,8
D4,B3,-3
B3,G#3,-3
G#3,E3,-4
E3,F#3,2
F#3,G#3,2
G#3,B3,3
B3,C#4,2
C#4,D4,1
D4,B3,-3
B3,A3,-2
A3,G#3,-1
G#3,B3,3
B3,F#3,-5
F#3,G#3,2
G#3,E3,-4
E3,F#3,2
F#3,G#3,2
G#3,B3,3
B3,C#4,2
C#4,D4,1
D4,E4,2
E4,F#4,2
F#4,G#4,2
G#4,A4,1
A4,B4,2
B4,C#4,-10
C#4,A3,-4
A3,B3,2
B3,C#4,2
C#4,E4,3
E4,F#4,2
F#4,G4,1
G4,E4,-3
E4,D4,-2
D4,C#4,-1
C#4,E4,3
E4,B3,-5
B3,C#4,2
C#4,A3,-4
A3,B3,2
B3,C#4,2
C#4,E4,3
E4,F#4,2
F#4,G4,1
G4,A4,2
A4,B4,2
B4,C#5,2
C#5,D5,1
D5,E5,2
E5,A3,-7
A3,F#4,9
F#4,D5,8
D5,F#4,-8
F#4,D4,-4
D4,E4,2
E4,F#4,2
F#4,D5,8
D5,E4,-10
E4,F#4,2
F#4,D5,8
D5,D4,0
D4,A3,-5
A3,G4,10
G4,E5,9
E5,G4,-9
G4,E4,-3
E4,F#4,2
F#4,G4,1
G4,E5,9
E5,F#4,-10
F#4,G4,1
G4,E5,9
E5,E4,0
E4,A3,-7
A3,A4,0
A4,F#5,9
F#5,A4,-9
A4,F#4,-3
F#4,G4,1
G4,A4,2
A4,F#5,9
F#5,G4,-11
G4,A4,2
A4,F#5,9
F#5,F#4,0
F#4,A3,-9
A3,B4,2
B4,G5,8
G5,B4,-8
B4,G4,-4
G4,A4,2
A4,B4,2
B4,G5,8
G5,A4,-10
A4,B4,2
B4,G5,8
G5,G4,0
G4,A3,-10
A3,C#5,4
C#5,G5,6
G5,F#5,-1
F#5,E5,-2
E5,D5,-2
D5,C#5,-1
C#5,F#5,5
F#5,E5,-2
E5,D5,-2
D5,C#5,-1
C#5,B4,-2
B4,A4,-2
A4,F#5,9
F#5,E5,-2
E5,F#5,2
F#5,G4,-11
G4,F#4,-1
F#4,G4,1
G4,E5,9
E5,D5,-2
D5,E5,2
E5,F#4,-10
F#4,E4,-2
E4,F#4,2
F#4,D5,8
D5,C#5,-1
C#5,D5,1
D5,E4,-10
E4,D4,-2
D4,E4,2
E4,C#5,9
C#5,B4,-2
B4,C#5,2
C#5,A4,-4
A4,F#4,-3
F#4,D4,-4
D4,B4,9
B4,A4,-2
A4,B4,2
B4,G4,-4
G4,E4,-3
E4,C#4,-3
C#4,A4,8
A4,G4,-2
G4,A4,2
A4,F#4,-3
F#4,D4,-4
D4,B3,-3
B3,G4,8
G4,F#4,-1
F#4,G4,1
G4,E4,-3
E4,C#4,-3
C#4,A3,-4
A3,B3,2
B3,C#4,2
C#4,D4,1
D4,E4,2
E4,F#4,2
F#4,G4,1
G4,E4,-3
E4,C#4,-3
C#4,A3,-4
A3,F#4,9
F#4,E4,-2
E4,F#4,2
F#4,D4,-4
D4,B3,-3
B3,G3,-4
G3,A3,2
A3,B3,2
B3,C#4,2
C#4,D4,1
D4,E4,2
E4,C#4,-3
C#4,A3,-4
A3,F#3,-3
F#3,D4,8
D4,C#4,-1
C#4,D4,1
D4,B3,-3
B3,G3,-4
G3,E3,-3
E3,F#3,2
F#3,G3,1
G3,A3,2
A3,B3,2
B3,C#4,2
C#4,A3,-4
A3,F#3,-3
F#3,D3,-4
D3,B3,9
B3,G3,-4
G3,E3,-3
E3,C#3,-3
C#3,A3,8
A3,B2,-10
B2,G3,8
G3,E3,-3
E3,C#3,-3
C#3,A2,-4
A2,F#3,9
F#3,G2,-11
G2,E3,9
E3,C#3,-3
C#3,A2,-4
A2,F#2,-3
F#2,D3,8
D3,E2,-10
E2,G2,3
G2,A2,2
A2,C#3,4
C#3,E3,3
E3,F#3,2
F#3,G3,1
G3,A3,2
A3,C#4,4
C#4,E4,3
E4,G4,3
G4,A4,2
A4,C#5,4
C#5,B4,-2
B4,A4,-2
A4,G4,-2
G4,F#4,-1
F#4,E4,-2
E4,A4,5
A4,G4,-2
G4,F#4,-1
F#4,E4,-2
E4,D4,-2
D4,C#4,-1
C#4,F#4,5
F#4,E4,-2
E4,D4,-2
D4,C#4,-1
C#4,B3,-2
B3,A3,-2
A3,D4,5
D4,C#4,-1
C#4,B3,-2
B3,A3,-2
A3,G#3,-1
G#3,F#3,-2
F#3,B3,5
B3,A3,-2
A3,G#3,-1
G#3,F#3,-2
F#3,E3,-2
E3,D3,-2
D3,C#3,-1
C#3,E3,3
E3,A3,5
A3,C#4,4
C#4,E4,3
E4,A4,5
A4,E4,-5
E4,C#4,-3
C#4,A3,-4
A3,E3,-5
E3,C#3,-3
C#3,A2,-4
A2,C#3,4
C#3,E3,3
E3,A3,5
A3,C#4,4
C#4,E4,3
E4,A4,5
A4,E4,-5
E4,C#4,-3
C#4,A3,-4
A3,E3,-5
E3,C#3,-3
C#3,A2,-4
A2,G2,-2
G2,E3,9
E3,A3,5
A3,C#4,4
C#4,E4,3
E4,A4,5
A4,E4,-5
E4,C#4,-3
C#4,A3,-4
A3,E3,-5
E3,C#3,-3
C#3,A2,-4
A2,G2,-2
G2,E3,9
E3,A3,5
A3,C#4,4
C#4,E4,3
E4,A4,5
A4,E4,-5
E4,C#4,-3
C#4,A3,-4
A3,E3,-5
E3,C#3,-3
C#3,A2,-4
A2,F#2,-3
F#2,A2,3
A2,B2,2
B2,C3,1
C3,B2,-1
B2,A2,-2
A2,D2,-7
D2,A2,7
A2,B2,2
B2,C3,1
C3,B2,-1
B2,A2,-2
A2,F#3,9
F#3,A3,3
A3,B3,2
B3,C4,1
C4,B3,-1
B3,A3,-2
A3,F#4,9
F#4,A3,-9
A3,B3,2
B3,C4,1
C4,B3,-1
B3,A3,-2
A3,B3,2
B3,D4,3
D4,C4,-2
C4,B3,-1
B3,A3,-2
A3,G3,-2
G3,B3,4
B3,A3,-2
A3,G3,-2
G3,F#3,-1
F#3,E3,-2
E3,D3,-2
D3,E3,2
E3,G3,3
G3,F#3,-1
F#3,E3,-2
E3,D3,-2
D3,C#3,-1
C#3,F#3,5
F#3,E3,-2
E3,D3,-2
D3,C#3,-1
C#3,B2,-2
B2,A2,-2
A2,F3,8
F3,E3,-1
E3,D3,-2
D3,E3,2
E3,F3,1
F3,D3,-3
D3,G#2,-6
G#2,D3,6
D3,E3,2
E3,F3,1
F3,E3,-1
E3,D3,-2
D3,B3,9
B3,D3,-9
D3,E3,2
E3,F3,1
F3,E3,-1
E3,D3,-2
D3,D4,0
D4,D3,0
D3,E3,2
E3,F3,1
F3,E3,-1
E3,D3,-2
D3,A3,7
A3,A3,0
A3,A3,0
A3,C#4,4
C#4,A3,-4
A3,E4,7
E4,A3,-7
A3,A4,0
A4,A3,0
A3,A3,0
A3,A3,0
A3,C#4,4
C#4,A3,-4
A3,E4,7
E4,A3,-7
A3,A4,0
A4,D3,-7
D3,D3,0
D3,D3,0
D3,F#3,4
F#3,D3,-4
D3,A3,7
A3,D3,-7
D3,D4,0
D4,D3,0
D3,D3,0
D3,D3,0
D3,F#3,4
F#3,D3,-4
D3,A3,7
A3,D3,-7
D3,D4,0
D4,G#3,-6
G#3,A3,1
A3,B3,2
B3,C#4,2
C#4,D4,1
D4,D4,0
D4,C#4,-1
C#4,D4,1
D4,D4,0
D4,C#4,-1
C#4,D4,1
D4,D4,0
D4,C#4,-1
C#4,B3,-2
B3,G3,-4
G3,A3,2
A3,C#4,4
C#4,D4,1
D4,D4,0
D4,C#4,-1
C#4,B3,-2
B3,C#4,2
C#4,C#4,0
C#4,B3,-2
B3,C#4,2
C#4,C#4,0
C#4,B3,-2
B3,A3,-2
A3,F#3,-3
F#3,E4,10
E4,A4,5
A4,D4,-7
D4,C#4,-1
C#4,B3,-2
B3,E3,-7
E3,D4,10
D4,G4,5
G4,C#4,-6
C#4,B3,-2
B3,A3,-2
A3,D3,-7
D3,A3,7
A3,F#4,9
F#4,B4,5
B4,G#4,-3
G#4,A4,1
A4,A4,0
A4,F#4,-3
F#4,G4,1
G4,G4,0
G4,E4,-3
E4,F4,1
F4,F4,0
F4,D4,-3
D4,D#4,1
D#4,D#4,0
D#4,C#4,-2
C#4,D4,1
D4,D4,0
D4,D4,0
D4,D4,0
D4,D4,0
D4,D4,0
D4,C#4,-1
C#4,D3,-11
D3,F#3,4
F#3,A3,3
A3,D4,5
D4,A3,-5
A3,F#3,-3
F#3,D3,-4
D3,F#3,4
F#3,A3,3
A3,C4,3
C4,A3,-3
A3,F#3,-3
F#3,D3,-4
D3,G3,5
G3,B3,4
B3,D4,3
D4,B3,-3
B3,D4,3
D4,G4,5
G4,D4,-5
D4,G4,5
G4,B4,4
B4,G4,-4
G4,E4,-3
E4,C#4,-3
C#4,E4,3
E4,D4,-2
D4,E4,2
E4,G4,3
G4,F#4,-1
F#4,G4,1
G4,B4,4
B4,A4,-2
A4,B4,2
B4,D5,3
D5,C#5,-1
C#5,D5,1
D5,A4,-5
A4,F#4,-3
F#4,A4,3
A4,F#4,-3
F#4,D4,-4
D4,F#4,4
F#4,D4,-4
D4,A3,-5
A3,D4,5
D4,A3,-5
A3,F#3,-3
F#3,A3,3
A3,F#3,-3
F#3,D3,-4
D3,F#3,4
F#3,D3,-4
D3,A2,-5
A2,D2,-7
D2,A2,7
A2,F#3,9
F#3,D4,8
D4,F#4,4
F#4,F#4,0
F#4,E4,-2
E4,G4,3
G4,F#4,-1
F#4,E4,-2
E4,D4,-2
D4,E4,2
E4,C#4,-3
C#4,D4,1
D4,D4,0
D4,C#4,-1
C#4,D4,1
D4,E4,2
E4,D4,-2
D4,C#4,-1
C#4,B3,-2
B3,A3,-2
A3,B3,2
B3,C#4,2
C#4,B3,-2
B3,C#4,2
C#4,C#4,0
C#4,B3,-2
B3,C#4,2
C#4,D4,1
D4,A4,7
A4,G4,-2
G4,F#4,-1
F#4,E4,-2
E4,D4,-2
D4,C#4,-1
C#4,D4,1
D4,E4,2
E4,F#4,2
F#4,E4,-2
E4,G4,3
G4,F#4,-1
F#4,G4,1
G4,F#4,-1
F#4,E4,-2
E4,F#4,2
F#4,G4,1
G4,F#4,-1
F#4,G4,1
G4,B4,4
B4,G4,-4
G4,F#4,-1
F#4,G4,1
G4,F#4,-1
F#4,E4,-2
E4,F#4,2
F#4,D4,-4
D4,F#4,4
F#4,F#4,0
F#4,G#3,-10
G#3,E4,8
E4,B4,7
B4,D5,3
D5,C#5,-1
C#5,B4,-2
B4,A#4,-1
A#4,B4,1
B4,D5,3
D5,C#5,-1
C#5,C#5,0
C#5,A#3,-3
A#3,E4,6
E4,B3,-5
B3,E4,5
E4,G4,3
G4,F#4,-1
F#4,E4,-2
E4,D4,-2
D4,E4,2
E4,C#4,-3
C#4,D4,1
D4,B3,-3
B3,C#4,2
C#4,D4,1
D4,E4,2
E4,F#4,2
F#4,A4,3
A4,G#4,-1
G#4,A4,1
A4,A4,0
A4,B4,2
B4,A4,-2
A4,G#4,-1
G#4,A4,1
A4,A4,0
A4,G#4,-1
G#4,F#4,-2
F#4,E4,-2
E4,E4,0
E4,E4,0
E4,E4,0
E4,F#4,2
F#4,G#4,2
G#4,A4,1
A4,G#4,-1
G#4,A4,1
A4,F#4,-3
F#4,D4,-4
D4,C#4,-1
C#4,B3,-2
B3,D4,3
D4,F#4,4
F#4,A4,3
A4,G#4,-1
G#4,A4,1
A4,B4,2
B4,A4,-2
A4,G#4,-1
G#4,F#4,-2
F#4,E4,-2
E4,F#4,2
F#4,D4,-4
D4,C#4,-1
C#4,B3,-2
B3,A3,-2
A3,G#3,-1
G#3,A3,1
A3,C#4,4
C#4,F#4,5
F#4,E4,-2
E4,D4,-2
D4,C#4,-1
C#4,D4,1
D4,F#4,4
F#4,B4,5
B4,G#4,-3
G#4,A4,1
A4,F#4,-3
F#4,E4,-2
E4,C#4,-3
C#4,D4,1
D4,B3,-3
B3,A3,-2
A3,F#3,-3
F#3,G#3,2
G#3,B3,3
B3,E4,5
E4,D3,-2
D3,C#3,-1
C#3,E4,3
E4,D4,-2
D4,C#4,-1
C#4,B3,-2
B3,A3,-2
A3,D3,-7
D3,F#4,4
F#4,E4,-2
E4,D4,-2
D4,C#4,-1
C#4,G#3,-5
G#3,A3,1
A3,D4,5
D4,B3,-3
B3,A3,-2
A3,A3,0
A3,B3,2
B3,C#4,2
C#4,D4,1
D4,E4,2
E4,G4,3
G4,F#4,-1
F#4,E4,-2
E4,D4,-2
D4,C#4,-1
C#4,D4,1
D4,B3,-3
B3,A4,10
A4,G#4,-1
G#4,A4,1
A4,E4,-5
E4,C#4,-3
C#4,B3,-2
B3,A3,-2
A3,A2,0
A2,F#4,9
F#4,F#4,0
F#4,E4,-2
E4,G4,3
G4,F#4,-1
F#4,E4,-2
E4,D4,-2
D4,E4,2
E4,C#4,-3
C#4,D4,1
D4,D4,0
D4,C#4,-1
C#4,D4,1
D4,E4,2
E4,D4,-2
D4,C#4,-1
C#4,B3,-2
B3,A3,-2
A3,B3,2
B3,C#4,2
C#4,B3,-2
B3,C#4,2
C#4,C#4,0
C#4,B3,-2
B3,C#4,2
C#4,D4,1
D4,A4,7
A4,G4,-2
G4,F#4,-1
F#4,E4,-2
E4,D4,-2
D4,C#4,-1
C#4,D4,1
D4,E4,2
E4,F#4,2
F#4,E4,-2
E4,G4,3
G4,F#4,-1
F#4,G4,1
G4,F#4,-1
F#4,E4,-2
E4,F#4,2
F#4,G4,1
G4,F#4,-1
F#4,G4,1
G4,B4,4
B4,G4,-4
G4,F#4,-1
F#4,G4,1
G4,F#4,-1
F#4,E4,-2
E4,F#4,2
F#4,D4,-4
D4,F#4,4
F#4,F#4,0
F#4,G#3,-10
G#3,E4,8
E4,B4,7
B4,D5,3
D5,C#5,-1
C#5,B4,-2
B4,A#4,-1
A#4,B4,1
B4,D5,3
D5,C#5,-1
C#5,C#5,0
C#5,A#3,-3
A#3,E4,6
E4,B3,-5
B3,E4,5
E4,G4,3
G4,F#4,-1
F#4,E4,-2
E4,D4,-2
D4,E4,2
E4,C#4,-3
C#4,D4,1
D4,B3,-3
B3,C#4,2
C#4,D4,1
D4,E4,2
E4,F#4,2
F#4,A4,3
A4,G#4,-1
G#4,A4,1
A4,A4,0
A4,B4,2
B4,A4,-2
A4,G#4,-1
G#4,A4,1
A4,A4,0
A4,G#4,-1
G#4,F#4,-2
F#4,E4,-2
E4,E4,0
E4,E4,0
E4,E4,0
E4,F#4,2
F#4,G#4,2
G#4,A4,1
A4,G#4,-1
G#4,A4,1
A4,F#4,-3
F#4,D4,-4
D4,C#4,-1
C#4,B3,-2
B3,D4,3
D4,F#4,4
F#4,A4,3
A4,G#4,-1
G#4,A4,1
A4,B4,2
B4,A4,-2
A4,G#4,-1
G#4,F#4,-2
F#4,E4,-2
E4,F#4,2
F#4,D4,-4
D4,C#4,-1
C#4,B3,-2
B3,A3,-2
A3,G#3,-1
G#3,A3,1
A3,C#4,4
C#4,F#4,5
